,Symbol,Date,Sentiment_scores
355,AVGO,2023-10-12,0.32000175
356,AVGO,2023-10-13,0.316398
357,AVGO,2023-11-01,0.2589375
358,AVGO,2023-11-02,0.14443925
359,AVGO,2023-11-03,0.12324816666666666
360,AVGO,2023-11-04,0.275347
361,AVGO,2023-11-06,0.14545950000000002
362,AVGO,2023-11-07,0.20419925
363,AVGO,2023-11-08,0.23059539999999998
364,AVGO,2023-11-09,0.20878825
365,AVGO,2023-11-10,0.18786999999999998
366,AVGO,2023-11-13,0.24029820000000002
367,AVGO,2023-11-14,0.29811925
368,AVGO,2023-12-01,0.173069
369,AVGO,2023-12-02,0.088192
370,AVGO,2023-12-03,0.174782
371,AVGO,2023-12-04,0.11947325
372,AVGO,2023-12-05,0.223322
373,AVGO,2023-12-06,0.225274625
374,AVGO,2023-12-07,0.1715636923076923
375,AVGO,2023-12-08,0.130395
376,AVGO,2024-01-01,0.299836
377,AVGO,2024-01-02,0.28462675
378,AVGO,2024-01-03,0.21791624999999998
379,AVGO,2024-01-04,0.17011900000000002
380,AVGO,2024-01-05,0.163924
381,AVGO,2024-01-07,0.1549305
382,AVGO,2024-01-08,0.2775096666666667
383,AVGO,2024-01-09,0.2599921666666667
384,AVGO,2024-01-10,0.1916645
385,AVGO,2024-01-11,0.162986
386,AVGO,2024-01-12,0.2051304
387,AVGO,2024-01-13,0.1789805
388,AVGO,2024-01-14,0.213927
389,AVGO,2024-01-15,0.18718
390,AVGO,2024-02-01,0.37923
391,AVGO,2024-02-02,0.15856433333333333
392,AVGO,2024-02-03,0.16799
393,AVGO,2024-02-04,0.200706
394,AVGO,2024-02-05,0.1515897142857143
395,AVGO,2024-02-06,0.0986452
396,AVGO,2024-02-07,0.278482
397,AVGO,2024-02-08,0.206164875
398,AVGO,2024-02-09,0.20757833333333334
399,AVGO,2024-02-10,0.36309
400,AVGO,2024-02-11,0.394791
401,AVGO,2024-02-12,0.2352625
402,AVGO,2024-02-13,0.18003
403,AVGO,2024-03-01,0.23365490909090908
404,AVGO,2024-03-02,0.33215249999999996
405,AVGO,2024-03-03,0.12319366666666666
406,AVGO,2024-03-04,0.1816256
407,AVGO,2024-03-05,0.22059211111111113
408,AVGO,2024-03-06,0.20322375
409,AVGO,2024-03-07,0.14435585714285715
410,GE,2022-03-03,-0.04104
411,GE,2022-03-04,0.010127
412,GE,2022-03-06,0.207867
413,GE,2022-03-07,-0.0519485
414,GE,2022-03-08,-0.19657183333333336
415,GE,2022-03-09,-0.11931681250000001
416,GE,2022-03-10,-0.0061592500000000015
417,GE,2022-03-11,0.06781733333333334
418,GE,2022-04-01,0.004349666666666668
419,GE,2022-04-02,-0.054901
420,GE,2022-04-04,0.056101250000000005
421,GE,2022-04-05,0.019286333333333332
422,GE,2022-04-06,-0.00544
423,GE,2022-04-07,-0.05843449999999999
424,GE,2022-04-08,0.06622974999999999
425,GE,2022-04-09,-0.027057499999999998
426,GE,2022-04-10,-0.174481
427,GE,2022-04-11,0.0498285
428,GE,2022-04-12,-0.030574666666666667
429,GE,2022-04-13,0.011043999999999998
430,GE,2022-04-14,-0.0385935
431,GE,2022-04-15,0.048589
432,GE,2022-05-01,-0.117024
433,GE,2022-05-02,0.024581200000000004
434,GE,2022-05-03,-0.047600833333333335
435,GE,2022-05-04,-0.04878966666666667
436,GE,2022-05-05,-0.058609499999999995
437,GE,2022-05-06,0.023787333333333337
438,GE,2022-05-09,-0.04826299999999999
439,GE,2022-05-10,0.049451857142857145
440,GE,2022-05-11,0.14216633333333334
441,GE,2022-05-12,-0.20267466666666667
442,GE,2022-05-13,-0.012209499999999998
443,GE,2022-05-14,0.029156
444,GE,2022-05-16,-0.01006
445,GE,2022-05-17,0.009306333333333333
446,GE,2022-06-01,-0.022186599999999997
447,GE,2022-06-02,0.045609333333333335
448,GE,2022-06-03,-0.232073
449,GE,2022-06-04,-0.322475
450,GE,2022-06-07,0.02154066666666667
451,GE,2022-06-08,0.015640333333333336
452,GE,2022-06-09,-0.12659700000000002
453,GE,2022-06-10,-0.18334099999999998
454,GE,2022-06-11,-0.1521275
455,GE,2022-06-13,0.055893000000000005
456,GE,2022-06-14,-0.0460352
457,GE,2022-06-15,-0.015015833333333334
458,GE,2022-06-16,0.047163666666666666
459,GE,2022-07-01,-0.10080633333333333
460,GE,2022-07-02,-0.134274
461,GE,2022-07-03,0.022333
462,GE,2022-07-04,-0.10371175
463,GE,2022-07-05,-0.24433300000000002
464,GE,2022-07-06,-0.030798000000000006
465,GE,2022-07-07,-0.05971633333333334
466,GE,2022-07-08,-0.184915
467,GE,2022-07-11,0.2681735
468,GE,2022-07-12,0.20471133333333333
469,GE,2022-07-13,0.21799339999999998
470,GE,2022-07-14,0.1813225
471,GE,2022-07-15,0.09225019999999999
472,GE,2022-07-18,0.038803
