,time,scores
563,20230609T193041,0.158543
564,20230609T211900,0.187346
565,20230609T214521,0.204165
566,20230610T140000,0.071934
567,20230612T100001,0.135727
568,20230612T113000,0.275291
569,20230612T132500,0.089805
570,20230613T073246,0.264995
571,20230613T160200,0.268137
572,20230613T160500,0.040557
573,20230614T110058,-0.106591
574,20230614T124623,-0.183537
575,20230614T133000,0.0
576,20230614T134734,-0.012009
577,20230615T124500,0.13332
578,20230615T130014,0.232946
579,20230615T170310,0.074208
580,20230615T181300,0.085713
581,20230615T214520,0.211319
582,20230616T141500,0.399362
583,20230616T160000,0.166738
584,20230616T174845,0.106633
585,20230616T183126,0.193282
586,20230616T184144,0.071701
587,20230619T150100,0.199974
588,20230620T072300,-0.096974
589,20230620T104500,0.284759
590,20230620T125006,0.34801
591,20230620T125400,0.171941
592,20230620T130004,0.164015
593,20230620T131600,0.045373
594,20230620T131638,0.305886
595,20230620T135158,0.159555
596,20230620T151007,0.123065
597,20230620T152242,0.211195
598,20230620T152810,0.205132
599,20230620T163000,0.14053
600,20230701T115500,0.203262
601,20230701T191026,0.084919
602,20230702T121500,0.228447
603,20230703T180959,0.208988
604,20230705T135100,0.144793
605,20230705T164602,0.115851
606,20230706T143600,0.205551
607,20230706T211600,0.033961
608,20230706T214523,0.186825
609,20230707T110356,-0.140468
610,20230707T110602,0.321828
611,20230707T120100,0.03149
612,20230707T131534,0.110613
613,20230707T135100,0.104717
614,20230707T144900,0.116702
615,20230707T161621,0.168489
616,20230710T021900,0.122264
617,20230710T022400,0.122264
618,20230710T120000,0.420208
619,20230710T152200,0.071772
620,20230710T163259,0.087629
621,20230711T093400,0.321361
622,20230711T162200,0.021494
623,20230711T180037,0.237023
624,20230711T182000,-0.004814
625,20230712T115700,0.093054
626,20230712T170031,0.158543
627,20230712T174932,0.14488
628,20230712T181200,0.231457
629,20230712T195900,0.087055
630,20230712T214521,0.172462
631,20230713T121500,0.139212
632,20230713T131700,0.0
633,20230713T163112,-0.032825
634,20230713T172330,0.10705
635,20230713T173700,0.069257
636,20230714T130011,0.22641
637,20230714T141730,0.007126
638,20230714T142111,0.135052
639,20230714T153500,0.053421
640,20230714T162300,-0.076876
641,20230714T164336,0.195458
642,20230714T204701,0.059788
643,20230714T212900,0.207876
644,20230717T102006,0.247025
645,20230717T102009,0.269153
646,20230717T121900,0.141265
647,20230717T123755,0.196094
648,20230717T124500,0.34706
649,20230717T131400,0.187894
650,20230801T114512,0.143717
651,20230801T140500,0.145466
652,20230801T173623,-0.012069
653,20230801T190107,0.066465
654,20230802T095000,0.210583
655,20230802T140900,0.125832
656,20230802T142423,-0.041163
657,20230803T120000,-0.002439
658,20230803T145735,-0.007309
659,20230804T094352,-0.10999
660,20230804T114500,0.252361
661,20230804T142000,0.165713
662,20230804T145400,0.293144
663,20230804T154148,0.038511
664,20230804T202840,-0.044039
665,20230804T214400,-0.02176
666,20230804T233900,0.059646
667,20230805T105500,0.271353
668,20230805T133000,-0.007232
669,20230805T175900,-0.014526
670,20230806T131500,0.300281
671,20230807T114043,0.031336
672,20230807T120215,0.182708
673,20230807T153200,0.05295
674,20230807T155500,0.08702
675,20230807T161310,-0.10712
676,20230807T162006,-0.002392
677,20230807T162600,0.021787
678,20230807T221200,0.222782
679,20230808T070620,-0.169976
680,20230808T084300,-0.137284
681,20230808T104400,0.026318
682,20230808T104500,0.14755
683,20230808T112612,-0.033681
684,20230808T112900,-0.04615
685,20230808T120507,0.168725
686,20230808T124600,0.274315
687,20230808T124830,0.209887
688,20230808T125217,0.074723
689,20230808T131647,0.141901
690,20230808T142100,0.169441
691,20230808T143100,-0.175818
692,20230808T145000,0.174262
693,20230808T154513,0.172858
694,20230808T160533,-0.024593
695,20230808T160659,-0.215033
696,20230808T162600,0.158466
697,20230808T173024,0.232242
698,20230808T175513,-0.038678
699,20230808T182700,0.461735
700,20230901T102007,0.147813
701,20230901T210022,0.158543
702,20230904T140026,0.265104
703,20230905T131211,0.260605
704,20230905T140000,0.045819
705,20230905T144611,0.132384
706,20230905T174052,0.217128
707,20230905T175200,0.203008
708,20230906T102006,0.162022
709,20230907T152108,0.116098
710,20230907T153055,0.123567
711,20230907T160000,0.221506
712,20230907T165300,0.060764
713,20230908T110000,0.290466
714,20230908T110000,0.102673
715,20230908T120000,0.389708
716,20230908T123003,0.160458
717,20230908T123300,0.080073
718,20230908T133815,0.402868
719,20230908T143216,0.02421
720,20230908T161000,0.181653
721,20230908T162700,0.362345
722,20230909T095200,0.234418
723,20230909T105500,0.247559
724,20230910T101200,0.15603
725,20230911T102006,0.2532
726,20230911T102007,0.326498
727,20230912T090600,0.147951
728,20230912T095000,0.278345
729,20230912T125425,0.258224
730,20230912T130011,0.230595
731,20230912T130403,0.329256
732,20230912T151429,0.166134
733,20230912T154007,0.511391
734,20230912T154653,0.143764
735,20230913T102005,0.313262
736,20230913T113000,0.155306
737,20230913T160900,0.262821
738,20230913T183400,0.16147
739,20230913T201300,0.002409
740,20230913T214518,0.176825
741,20230914T090000,0.14237
742,20230914T095500,0.03242
743,20230914T102007,0.186333
744,20230914T115400,0.004815
745,20230914T152800,0.081997
746,20230915T102006,0.305094
747,20230915T153000,0.239314
748,20230916T111500,0.224724
749,20230918T102006,0.197567
750,20231002T103100,0.210323
751,20231002T104500,0.204257
752,20231002T122500,0.152207
753,20231002T150747,0.137563
754,20231002T154641,0.210329
755,20231002T162800,0.174392
756,20231002T194847,0.29063
757,20231003T104500,0.224114
758,20231003T104500,0.244254
759,20231003T114300,0.241153
760,20231003T120000,0.169373
761,20231003T125006,0.363038
762,20231003T125830,-0.033284
763,20231003T130307,-0.026276
764,20231003T133000,-0.017088
765,20231003T134205,-0.029034
766,20231003T140934,0.295453
767,20231003T141120,0.058194
768,20231003T145600,-0.062796
769,20231003T153742,0.233891
770,20231003T162053,-0.029242
771,20231003T173519,-0.08438
772,20231003T175218,-0.009736
773,20231003T181649,0.229366
774,20231003T183639,-0.031619
775,20231003T223322,0.031303
776,20231004T104500,0.152655
777,20231004T104500,0.145632
778,20231004T122100,0.095777
779,20231004T144718,0.113107
780,20231004T153900,0.098205
781,20231004T213042,0.158543
782,20231004T214517,0.155745
783,20231005T095000,0.257867
784,20231005T133100,0.133373
785,20231005T140123,-0.063116
786,20231005T143817,0.215872
787,20231005T151532,0.200532
788,20231005T160624,0.225284
789,20231005T205042,0.319261
790,20231005T220200,0.088702
791,20231006T100900,0.036239
792,20231006T114500,-0.062935
793,20231006T121500,0.211302
794,20231006T124500,0.107026
795,20231006T130011,0.237233
796,20231006T133000,0.108891
797,20231006T143057,0.183058
798,20231006T151400,0.196789
799,20231006T162347,0.179843
800,20231101T102007,0.16198
801,20231101T125000,0.081403
802,20231101T170704,0.126292
803,20231101T172402,0.264294
804,20231101T205533,0.142972
805,20231102T090137,-0.070395
806,20231102T103000,0.154756
807,20231102T111924,0.162501
808,20231102T130052,0.206804
809,20231102T140256,0.021727
810,20231102T143038,0.058374
811,20231102T145800,0.121745
812,20231102T145932,0.264589
813,20231102T150831,0.201525
814,20231102T151347,0.187231
815,20231102T172052,0.127876
816,20231102T174043,-0.009665
817,20231102T183027,0.242095
818,20231102T205457,0.119067
819,20231103T095100,0.281598
820,20231103T115257,0.081629
821,20231103T123200,0.197521
822,20231103T131615,0.060538
823,20231103T134500,0.312241
824,20231103T150500,0.251672
825,20231103T163034,0.109292
826,20231103T165559,0.004916
827,20231103T200339,0.135775
828,20231105T065846,0.283079
829,20231106T115116,0.179383
830,20231106T124500,0.216493
831,20231106T160500,0.125979
832,20231106T173022,0.158543
833,20231106T184300,0.290351
834,20231106T203200,0.066744
835,20231106T212050,0.172618
836,20231106T212100,-0.036685
837,20231107T115900,0.285064
838,20231107T135038,0.283844
839,20231107T140011,0.23135
840,20231107T150119,0.066696
841,20231108T121800,0.166559
842,20231108T132000,0.255444
843,20231108T161000,0.095657
844,20231108T164700,0.033098
845,20231108T172200,-0.120251
846,20231108T174400,-0.052198
847,20231108T182200,-0.03835
848,20231108T190403,-0.021498
849,20231108T193946,0.358109
850,20231201T105500,0.108674
851,20231201T115800,0.158314
852,20231201T130000,0.217163
853,20231201T131300,0.163367
854,20231201T140010,0.239417
855,20231201T143024,0.158543
856,20231201T144500,0.327042
857,20231201T153300,0.033931
858,20231201T154200,-0.016787
859,20231201T155549,0.335612
860,20231201T161200,0.132141
861,20231201T162656,0.261976
862,20231201T174334,-0.113612
863,20231201T222200,-0.036345
864,20231202T100000,0.309374
865,20231202T105300,0.193651
866,20231202T133000,0.127419
867,20231203T115400,0.226255
868,20231204T103200,0.127847
869,20231204T104000,0.140301
870,20231204T114500,0.275127
871,20231204T120428,0.24333
872,20231204T120627,0.071608
873,20231204T133000,0.250693
874,20231204T140000,0.291513
875,20231204T163700,0.093656
876,20231204T171900,0.106483
877,20231204T180800,0.206129
878,20231204T184539,0.052881
879,20231204T200200,0.212475
880,20231204T212012,0.072139
881,20231205T012432,0.321611
882,20231205T104500,-0.089195
883,20231205T105900,0.162188
884,20231205T123800,-0.084912
885,20231205T160405,0.17601
886,20231206T153145,0.102355
887,20231206T162336,0.08561
888,20231206T191300,0.0
889,20231207T105000,0.297769
890,20231207T132000,0.104997
891,20231207T133000,0.206619
892,20231207T134500,0.251414
893,20231207T165800,0.004799
894,20231207T173300,0.12606
895,20231208T083500,0.019138
896,20231208T103000,0.156735
897,20231208T131100,0.116378
898,20231208T131200,0.095039
899,20231208T162500,0.229805
900,20240101T121500,0.270091
901,20240101T193700,0.106809
902,20240102T134300,0.243868
903,20240102T170800,0.107357
904,20240102T175811,0.143826
905,20240102T214700,0.0584
906,20240103T140011,0.254969
907,20240103T155600,0.016843
908,20240103T160027,0.158543
909,20240103T160847,0.22172
910,20240103T160850,0.225488
911,20240103T172011,0.165653
912,20240103T173700,0.269929
913,20240103T184200,-0.152881
914,20240103T221600,-0.036382
915,20240104T025400,-0.012157
916,20240104T100000,0.230327
917,20240104T112007,0.199856
918,20240104T114700,0.029505
919,20240104T123000,0.346773
920,20240104T140000,0.270989
921,20240104T144143,0.282774
922,20240104T151640,0.07853
923,20240104T155500,0.148341
924,20240104T172102,0.177967
925,20240104T192300,0.181354
926,20240104T192443,-0.053965
927,20240104T192933,0.103974
928,20240104T204500,-0.002415
929,20240104T213800,0.069233
930,20240104T224517,0.223926
931,20240105T015754,0.2372
932,20240105T130000,0.227189
933,20240105T140000,0.12567
934,20240105T142522,-0.019588
935,20240105T152500,0.143344
936,20240105T153500,0.228746
937,20240105T153600,0.203265
938,20240105T164006,0.504108
939,20240105T172022,0.214335
940,20240105T172600,0.004903
941,20240105T175137,0.210521
942,20240105T175500,0.249163
943,20240105T180100,0.130124
944,20240105T221800,0.05755
945,20240105T222900,0.173993
946,20240106T151500,0.236189
947,20240106T161200,0.141748
948,20240106T224600,0.055121
949,20240107T202600,0.103625
950,20240201T141522,0.126879
951,20240201T144710,0.002398
952,20240202T134502,0.16185
953,20240202T134700,0.215569
954,20240202T163900,0.148699
955,20240202T172909,-0.009466
956,20240202T173126,0.098847
957,20240202T215900,0.260398
958,20240202T224900,0.098442
959,20240202T230000,0.115657
960,20240204T090500,0.236494
961,20240204T120000,0.198921
962,20240204T135800,0.100894
963,20240204T152900,0.065161
964,20240205T095000,0.221674
965,20240205T110000,0.215514
966,20240205T133602,0.125892
967,20240205T150900,0.090594
968,20240205T151500,0.216411
969,20240205T153252,0.214337
970,20240205T153600,0.105909
971,20240205T160034,0.152108
972,20240205T165831,0.055232
973,20240205T170700,-0.16058
974,20240205T175650,-0.043999
975,20240205T180800,0.125806
976,20240205T225900,0.12853
977,20240206T014514,0.287582
978,20240206T060540,0.049154
979,20240206T070649,0.268213
980,20240206T114000,0.067508
981,20240206T114500,0.145433
982,20240206T123200,0.232148
983,20240206T123737,-0.024063
984,20240206T125503,0.144094
985,20240206T131700,0.205444
986,20240206T132936,0.074302
987,20240206T133200,0.168429
988,20240206T141519,0.224494
