,time,scores
393,20230615T105700,0.214737
394,20230615T105900,0.201482
395,20230615T123900,0.277281
396,20230615T131504,0.224523
397,20230615T140000,0.229979
398,20230615T141036,0.250628
399,20230615T152500,0.351867
400,20230615T220023,0.22306
401,20230616T101100,0.238441
402,20230616T114400,0.23021
403,20230616T121900,0.0
404,20230616T130109,0.285472
405,20230616T140600,0.278689
406,20230616T154211,0.157436
407,20230618T163035,0.130805
408,20230619T110000,0.155906
409,20230703T121200,0.0
410,20230703T134700,0.306839
411,20230703T135200,0.363857
412,20230703T221521,0.18994
413,20230704T074500,0.226399
414,20230704T102005,0.227455
415,20230704T113300,0.111261
416,20230704T115300,0.246763
417,20230704T131000,0.206206
418,20230705T114700,0.347207
419,20230705T132400,0.169318
420,20230706T113300,0.248577
421,20230706T113400,0.198337
422,20230706T121400,0.198095
423,20230706T123551,0.079022
424,20230707T105000,0.281127
425,20230707T150000,0.381765
426,20230707T154531,0.346538
427,20230710T102007,0.200607
428,20230710T113400,0.252791
429,20230710T120643,0.269741
430,20230710T134800,0.447757
431,20230710T141100,0.28135
432,20230711T105000,0.350161
433,20230711T112000,0.177704
434,20230711T120300,0.25788
435,20230711T193022,0.160819
436,20230712T115500,0.291614
437,20230712T120800,0.146332
438,20230712T155600,0.432596
439,20230713T154013,0.511369
440,20230713T221518,0.216795
441,20230714T001500,0.158476
442,20230717T090000,0.230479
443,20230718T102008,0.215682
444,20230719T122600,0.270405
445,20230720T140225,0.143143
446,20230720T221522,0.199547
447,20230721T125100,0.221592
448,20230721T140712,0.260014
449,20230721T191300,0.289768
450,20230724T085200,0.241312
451,20230724T160000,0.122765
452,20230725T140119,0.172376
453,20230726T230508,0.141116
454,20230727T112508,0.166441
455,20230727T141900,0.321499
456,20230727T184512,0.150724
457,20230728T132756,0.124394
458,20230728T224500,0.216228
459,20230804T125332,0.179372
460,20230804T151400,0.332915
461,20230809T160026,0.160819
462,20230811T010000,0.165223
463,20230811T135003,0.345282
464,20230811T191500,0.266846
465,20230814T111300,0.221806
466,20230814T201627,0.10029
467,20230815T190228,0.147592
468,20230816T113000,0.199665
469,20230817T154012,0.5307
470,20230817T231727,-0.019446
471,20230825T203023,0.160819
472,20230828T133000,0.217034
473,20230829T114500,0.406291
474,20230901T103000,0.178815
475,20230901T153137,0.061518
476,20230901T180200,0.253493
477,20230901T220012,0.186198
478,20230904T102007,0.200207
479,20230905T121300,0.202815
480,20230907T221519,0.176869
481,20230908T220017,0.184029
482,20230911T102006,0.14312
483,20230914T221521,0.245383
484,20230915T183020,0.160819
485,20230915T220018,0.159044
486,20230916T160400,0.190005
487,20230919T102007,0.220642
488,20230920T103500,0.254531
489,20230921T192259,0.209065
490,20230921T221519,0.147517
491,20230927T210025,0.160819
492,20230927T211504,0.148611
493,20230927T221520,0.215883
494,20230928T023500,0.242565
495,20231003T221517,0.08504
496,20231004T154011,0.425447
497,20231005T070000,0.422434
498,20231006T033500,0.30367
499,20231006T103500,0.220657
500,20231008T160039,0.402285
501,20231009T221520,0.156093
502,20231013T220021,0.075358
503,20231016T102005,0.145565
504,20231017T131108,0.170587
505,20231019T121211,0.280709
506,20231019T140157,0.140994
507,20231019T221519,0.150471
508,20231020T220016,0.140889
509,20231023T102500,0.196368
510,20231024T140043,0.170172
511,20231026T135800,0.159553
512,20231031T135008,0.40454
513,20231031T140015,0.160819
514,20231101T134008,0.240107
515,20231101T150400,0.026432
516,20231102T143700,0.126777
517,20231102T154200,-0.073954
518,20231103T080000,0.336799
519,20231103T080000,0.37291
520,20231103T135900,0.147839
521,20231106T124600,0.236323
522,20231106T145200,0.152407
523,20231107T112005,0.175568
524,20231107T150100,0.165065
525,20231107T150600,0.414487
526,20231107T161123,0.384257
527,20231107T191900,0.379915
528,20231108T125000,-0.007186
529,20231108T125300,0.304814
530,20231108T135600,0.310362
531,20231109T181400,0.035566
532,20231110T135100,-0.045559
533,20231113T153800,0.180492
534,20231114T140400,0.26788
535,20231114T164007,0.518531
536,20231115T155800,0.196676
537,20231115T160300,0.187108
538,20231116T112005,0.163912
539,20231117T143025,0.160819
540,20231121T144009,0.271626
541,20231123T112004,0.197731
542,20231123T113000,0.19561
543,20231123T145007,0.379058
544,20231124T141524,0.038633
545,20231124T142138,0.206706
546,20231126T102500,-0.108221
547,20231127T142227,0.206531
548,20231127T170400,0.467772
549,20231128T094700,0.377496
550,20231129T233000,0.193914
551,20231204T150019,0.160819
552,20231206T141832,0.117413
553,20231206T163034,0.129354
554,20231213T145459,0.151627
555,20231213T162239,0.184018
556,20231214T230008,0.213977
557,20231215T222100,0.338146
558,20231220T153016,0.160819
559,20231220T230010,0.200917
560,20231221T112005,0.175709
561,20231228T175400,0.289758
562,20231228T180100,0.317905
563,20231228T231518,0.183708
564,20231229T131800,0.352425
565,20231229T131800,0.255482
566,20240103T231519,0.158427
567,20240108T180947,0.16517
568,20240109T143200,0.302857
569,20240109T160032,0.160819
570,20240109T215450,0.189809
571,20240109T231517,0.15846
572,20240110T155000,0.401629
573,20240112T113000,0.383842
574,20240112T123500,0.27132
575,20240112T230018,0.147092
576,20240114T150000,0.346628
577,20240117T163000,0.275545
578,20240117T171011,0.308864
579,20240118T112006,0.18223
580,20240118T130000,0.242255
581,20240118T174200,0.229808
582,20240118T231517,0.144594
583,20240119T094000,0.183774
584,20240119T135006,0.394227
585,20240124T112005,0.19635
586,20240124T135006,0.333239
587,20240124T230018,0.188786
588,20240129T135900,0.148981
589,20240130T150054,0.195822
590,20240130T230018,0.14073
591,20240201T141524,0.22397
592,20240201T141800,0.222665
593,20240201T150100,0.147153
594,20240202T160032,0.160819
595,20240205T110000,0.242217
596,20240205T140400,0.463457
597,20240206T120504,0.137206
598,20240206T142600,0.267324
599,20240206T182635,0.21034
600,20240207T080000,0.338567
601,20240207T123900,0.269487
602,20240207T134300,0.231455
603,20240212T183035,0.160819
604,20240214T080000,0.327685
605,20240215T171734,0.317144
606,20240221T112006,0.143281
607,20240221T213026,0.160819
608,20240223T123000,0.168202
609,20240301T120400,0.262647
610,20240301T230009,0.2234
611,20240305T080000,0.336156
612,20240305T080000,0.274351
613,20240306T165700,0.180121
614,20240306T182400,0.361524
615,20240307T101900,0.128101
616,20240307T163104,0.241179
617,20240307T200134,0.195892
618,20240307T230014,0.23469
619,20240308T080000,0.297382
620,20240308T080000,0.31057
621,20240309T010000,0.193164
622,20240309T010000,0.195451
623,20240311T102006,0.170662
624,20240311T151547,0.141059
625,20240312T163057,0.11122
626,20240313T221519,0.181356
627,20240314T080000,0.358248
628,20240314T153037,0.210672
629,20240314T173032,0.238974
630,20240314T185637,0.230827
631,20240314T220016,0.212855
632,20240318T044800,0.339168
633,20240318T080000,0.373468
634,20240318T193043,0.1534
635,20240319T102006,0.131298
636,20240320T221520,0.276212
637,20240321T153033,0.087796
638,20240322T093827,0.110787
639,20240326T102007,0.209813
640,20240326T221521,0.166356
641,20240327T113800,0.296809
642,20240327T131333,0.228489
643,20240328T080000,0.351409
644,20240328T201500,0.370743
645,20240329T133011,0.273581
