,time,scores
220,20220707T184400,0.033297
221,20220707T213000,-0.304248
222,20220708T120000,-0.184915
223,20220711T084000,0.317152
224,20220711T110400,0.219195
225,20220712T045800,0.270344
226,20220712T104500,0.249459
227,20220712T120000,0.258027
228,20220712T144700,0.024779
229,20220712T164000,0.268312
230,20220712T215019,0.157347
231,20220713T103111,0.318611
232,20220713T123030,0.253697
233,20220713T130800,0.325673
234,20220713T154300,0.135239
235,20220713T193819,0.056747
236,20220714T110100,0.209872
237,20220714T121800,0.306007
238,20220714T133829,0.187794
239,20220714T170300,0.021617
240,20220715T100000,0.222248
241,20220715T150400,0.062206
242,20220715T150602,0.049779
243,20220715T172400,-0.004808
244,20220715T213429,0.131826
245,20220718T105616,0.246204
246,20220718T121500,-0.069118
247,20220718T121500,-0.069118
248,20220718T124800,0.159772
249,20220718T130200,-0.073725
250,20220801T114822,0.395155
251,20220801T131900,0.184962
252,20220801T141033,0.184983
253,20220801T165000,0.187374
254,20220801T175600,-0.074282
255,20220801T233541,0.28277
256,20220802T084645,0.282903
257,20220802T093700,0.229034
258,20220802T102546,0.44782
259,20220802T103629,0.272436
260,20220802T190633,0.295524
261,20220803T100519,0.227005
262,20220803T122130,0.439292
263,20220803T130100,0.302897
264,20220803T161500,0.210765
265,20220803T171157,0.276422
266,20220803T201533,0.170667
267,20220804T083241,0.250472
268,20220804T120000,0.345476
269,20220804T134500,0.190326
270,20220804T185924,-0.024186
271,20220804T225701,0.045512
272,20220805T072200,0.307318
273,20220805T080000,-0.08096
274,20220805T110700,0.30023
275,20220805T114900,-0.08096
276,20220805T124046,0.269132
277,20220805T140000,0.260648
278,20220805T162300,-0.08096
279,20220805T170000,0.14029
280,20220806T092100,0.208508
281,20220806T194656,0.09297
282,20220807T020015,0.151326
283,20220807T073000,0.018808
284,20220807T120000,0.458136
285,20220807T120000,0.159531
286,20220808T103227,0.246195
287,20220808T125811,0.267817
288,20220808T141923,0.260161
289,20220809T111537,0.181651
290,20220809T163000,0.2959
291,20220809T173700,0.530758
292,20220809T193300,0.125981
293,20220810T130000,0.367427
294,20220810T130000,0.374935
295,20220810T132157,0.087994
296,20220810T135745,0.183373
297,20220810T164810,0.177272
298,20220810T174952,0.295911
299,20220810T210800,0.294172
300,20220901T100319,0.326755
301,20220901T123000,0.321772
302,20220901T130000,0.356396
303,20220901T214513,0.17146
304,20220901T230000,0.202079
305,20220902T020000,0.251944
306,20220902T135700,0.356082
307,20220902T163305,0.073563
308,20220902T191100,0.256707
309,20220905T092833,0.024137
310,20220905T110500,0.088632
311,20220905T110801,0.067051
312,20220905T114946,0.174081
313,20220905T131500,0.223188
314,20220906T031500,0.33856
315,20220906T084120,0.232473
316,20220906T090400,0.213907
317,20220906T163600,0.27917
318,20220906T170048,0.10465
319,20220907T052048,0.114428
320,20220907T060922,0.135727
321,20220907T104725,0.085152
322,20220907T130000,0.357134
323,20220907T170000,0.348937
324,20220907T182200,-0.022182
325,20220907T185100,0.171889
326,20220907T190800,0.194521
327,20220907T205508,0.155375
328,20220907T215019,0.188992
329,20220908T081700,0.09808
330,20220908T093400,0.058606
331,20220908T110000,0.210226
332,20220908T110021,0.390418
333,20220908T110300,0.035968
334,20220908T112000,0.182641
335,20220908T115746,0.236373
336,20220908T161000,0.415167
337,20220908T191200,0.16602
338,20220909T083000,0.117952
339,20220909T092500,0.237483
340,20220909T191100,0.209915
341,20220909T191300,0.169927
342,20220909T235126,0.284507
343,20220910T124500,0.141563
344,20220912T064500,0.340479
345,20220912T091500,0.210499
346,20220912T105000,0.211914
347,20220912T110700,0.099038
348,20220912T111515,0.350344
349,20220912T120048,0.210382
350,20221003T020000,0.250831
351,20221003T125000,0.213197
352,20221003T125019,0.210848
353,20221003T133211,0.074068
354,20221003T133607,-0.05331
355,20221004T013627,0.186887
356,20221004T123600,0.074097
357,20221005T130500,0.333985
358,20221005T141000,0.295343
359,20221005T220022,0.113795
360,20221006T010000,-0.00489
361,20221006T104940,0.165365
362,20221006T110621,-0.124543
363,20221006T112022,0.485199
364,20221006T130900,-0.115222
365,20221006T131459,-0.0765
366,20221006T132722,0.195474
367,20221006T143324,0.120812
368,20221006T155716,0.191467
369,20221006T164802,0.131867
370,20221006T173625,0.234625
371,20221006T225603,0.11302
372,20221007T065905,0.314426
373,20221007T124754,0.286292
374,20221007T164000,0.101255
375,20221009T163915,-0.043971
376,20221010T050000,0.194854
377,20221010T111946,0.360257
378,20221010T144138,0.214089
379,20221010T164943,0.057976
380,20221010T182700,0.24051
381,20221011T141700,0.403155
382,20221011T181900,0.237691
383,20221011T220020,0.178156
384,20221012T071844,0.443403
385,20221012T073500,0.219501
386,20221012T093536,0.358334
387,20221012T104943,0.294617
388,20221012T130008,0.2486
389,20221012T181553,0.090028
390,20221012T181553,0.035888
391,20221012T192218,0.090028
392,20221013T103156,0.259937
393,20221013T122331,0.082038
394,20221013T132730,0.10691
395,20221013T165600,0.407984
396,20221013T195936,0.159692
397,20221013T231500,0.171468
398,20221014T070000,0.234796
399,20221014T090200,0.172201
400,20221101T062131,0.305528
401,20221101T062131,0.305528
402,20221101T063918,0.240805
403,20221101T130000,0.428222
404,20221101T175802,-0.045251
405,20221101T212730,0.261929
406,20221102T100107,0.271592
407,20221102T104500,0.285784
408,20221102T134637,0.239316
409,20221103T062841,0.20531
410,20221103T062841,0.233311
411,20221103T094500,0.182304
412,20221103T100123,0.294594
413,20221103T140711,0.304071
414,20221103T153000,0.346257
415,20221103T154215,0.120983
416,20221103T154215,0.120983
417,20221103T171443,0.268511
418,20221103T182000,0.395374
419,20221103T184300,0.145453
420,20221103T185000,0.138539
421,20221104T120000,0.281046
422,20221105T031935,0.290754
423,20221107T065525,0.26781
424,20221107T090000,0.121523
425,20221108T071943,0.241596
426,20221108T163000,0.222653
427,20221108T171500,0.220278
428,20221108T171500,0.236057
429,20221108T171800,0.208648
430,20221108T171845,0.187897
431,20221108T191429,0.122826
432,20221109T141502,0.306883
433,20221109T191300,0.286716
434,20221110T060704,0.009754
435,20221110T105346,-0.004672
436,20221110T123000,0.380824
437,20221110T130000,0.303682
438,20221110T132420,0.262468
439,20221110T143000,0.360676
440,20221110T163652,-0.237856
441,20221111T140007,0.243885
442,20221113T130000,0.294378
443,20221114T063100,0.30834
444,20221114T063100,0.304038
445,20221114T063100,0.304038
446,20221114T063100,0.304038
447,20221114T063100,0.301962
448,20221114T063100,0.301964
449,20221114T140250,0.20004
450,20221201T062755,0.157142
451,20221201T080000,0.280462
452,20221201T095400,0.0312
453,20221201T102300,0.167894
454,20221201T105100,0.059651
455,20221201T111400,0.304537
456,20221201T123138,0.371506
457,20221201T130000,0.273286
458,20221201T130713,0.178979
459,20221201T132812,0.040601
460,20221201T133400,0.147148
461,20221201T134200,0.002411
462,20221201T140700,-0.031251
463,20221201T160000,0.23567
464,20221202T155814,0.22085
465,20221203T165959,-0.031
466,20221204T231500,0.022122
467,20221205T131008,0.307575
468,20221205T150000,0.196925
469,20221205T184318,0.136667
470,20221205T190000,0.351455
471,20221206T083331,0.295928
472,20221206T110024,0.162125
473,20221206T112400,0.0
474,20221206T113000,0.21775
475,20221206T123630,0.235476
476,20221206T153200,-0.01452
477,20221206T154034,0.390475
478,20221206T154034,0.423617
479,20221206T175936,0.185495
480,20221206T225007,0.184666
481,20221207T103657,0.276374
482,20221207T112244,0.14155
483,20221207T163000,0.007285
484,20221208T083000,0.218256
485,20221208T140000,0.207221
486,20221208T140700,0.0
487,20221208T145700,0.138467
488,20221208T170300,-0.188566
489,20221209T102300,0.324541
490,20221209T134300,0.318736
491,20221209T144912,0.235845
492,20221209T184145,0.276742
493,20221210T001439,0.194422
494,20221210T125700,0.278227
495,20221211T105731,-0.014622
496,20221212T085845,0.401621
497,20221212T125350,0.242953
498,20221212T170000,0.182888
499,20221213T091700,0.205849
500,20230102T130000,-0.023771
501,20230102T151700,0.404666
502,20230102T224500,0.071926
503,20230103T130502,0.026517
504,20230103T132350,0.078601
505,20230103T133922,0.019452
506,20230103T163000,0.140402
507,20230103T230021,0.096917
508,20230104T003800,-0.330832
509,20230104T053913,-0.094075
510,20230104T053913,-0.123432
511,20230104T053913,-0.181567
512,20230104T053913,-0.152013
513,20230104T111300,0.0
514,20230104T112009,-0.072632
515,20230104T121900,0.222639
516,20230104T124659,0.155321
517,20230104T130700,0.15171
518,20230104T132131,0.241773
519,20230104T140000,0.153989
520,20230104T140136,0.202008
521,20230104T150000,0.360924
522,20230104T151000,0.107947
523,20230104T164200,0.367072
524,20230104T170245,-0.142323
525,20230104T170500,0.154317
526,20230104T172854,0.255392
527,20230104T201300,0.094244
528,20230104T201750,0.200273
529,20230104T214211,0.061199
530,20230104T224400,0.026642
531,20230105T012800,0.239032
532,20230105T030700,0.014574
533,20230105T124000,0.142823
534,20230105T135400,0.318839
535,20230105T173600,0.399125
536,20230105T180107,-0.074926
537,20230105T182100,0.24083
538,20230106T010500,0.286811
539,20230106T140000,0.221057
540,20230106T150000,0.120485
541,20230106T170700,-0.159356
542,20230106T173914,0.219444
543,20230107T011400,0.291708
544,20230107T095241,0.166915
545,20230107T095242,0.229882
546,20230108T075841,0.148036
547,20230108T113000,0.152696
548,20230109T071518,0.246906
549,20230109T115517,0.335648
550,20230201T021000,0.028565
551,20230201T155757,0.134074
552,20230201T163800,0.074261
553,20230202T094641,0.18325
554,20230202T094644,0.2088
555,20230202T100300,0.114739
556,20230202T121700,0.527922
557,20230202T185600,0.323661
558,20230202T210500,0.288961
559,20230203T001500,0.202279
560,20230203T081041,0.250861
561,20230203T081041,0.168013
562,20230203T123000,0.165356
563,20230203T123300,0.408126
564,20230203T133000,0.144099
565,20230203T184300,-0.119635
566,20230204T010000,0.206372
567,20230204T104400,0.318548
568,20230204T125500,0.05206
569,20230204T125500,0.066108
570,20230204T151800,0.230602
571,20230205T135340,0.125388
572,20230206T113000,0.258973
573,20230206T123401,0.258704
574,20230206T133607,0.152583
575,20230206T140000,0.349008
576,20230206T140000,0.349008
577,20230207T103000,0.204848
578,20230208T102511,0.143939
579,20230208T110200,-0.026877
580,20230208T203700,-0.021911
581,20230209T105228,0.17723
582,20230209T110200,-0.144931
583,20230209T130000,0.636054
584,20230209T131347,-0.264261
585,20230209T143000,0.339896
586,20230209T144000,0.16916
587,20230209T144021,0.198532
588,20230209T193500,0.08553
589,20230210T230000,0.062974
590,20230211T002200,0.045639
591,20230211T132000,0.396987
592,20230211T220143,0.184399
593,20230212T180014,0.232022
594,20230213T003000,0.153198
595,20230213T004500,0.053671
596,20230213T090721,0.311959
597,20230213T105311,0.477804
598,20230213T132635,0.228204
599,20230213T143006,0.283259
600,20230301T063035,0.257577
601,20230301T125528,0.23652
602,20230301T131600,0.214195
603,20230301T155500,0.22868
604,20230301T174017,0.232262
605,20230301T211500,0.323945
606,20230301T211500,0.33915
607,20230301T224523,0.142261
608,20230302T122101,0.146932
609,20230302T125753,0.257574
610,20230302T130500,0.150106
611,20230302T150200,0.204662
612,20230302T152500,0.381978
613,20230303T101900,0.384269
614,20230303T102303,0.45106
615,20230303T150812,0.386954
616,20230306T051643,0.224151
617,20230306T120548,0.24944
618,20230306T121639,0.178709
619,20230306T134400,0.052187
620,20230306T174200,-0.079524
621,20230306T194100,0.064271
622,20230307T024302,0.175207
623,20230307T100300,0.451981
624,20230307T110000,0.212237
625,20230307T124500,0.322333
626,20230307T124500,0.328873
627,20230307T131315,0.302698
628,20230307T135700,0.154552
629,20230307T163000,0.161908
630,20230307T211500,0.254635
631,20230307T224523,0.123602
632,20230307T233716,0.24112
633,20230308T140000,0.078834
634,20230308T171852,0.386977
635,20230308T172057,0.109776
636,20230308T185300,0.038917
637,20230309T070000,0.221234
638,20230309T083000,-0.126671
639,20230309T110000,0.134458
640,20230309T111600,-0.135375
641,20230309T111647,0.300421
642,20230309T113400,0.147164
643,20230309T124244,0.379186
644,20230309T125659,0.222014
645,20230309T130000,0.307296
646,20230309T141828,0.169334
647,20230309T142035,0.143767
648,20230309T152241,0.418894
649,20230309T155200,0.108302
650,20230402T000234,0.231941
651,20230403T134600,0.275315
652,20230403T141000,0.206505
653,20230403T150700,0.245916
654,20230403T152600,0.355279
655,20230404T084600,0.305668
656,20230404T122302,0.146137
657,20230404T125008,0.336252
658,20230404T125400,0.18615
659,20230404T130700,0.348727
660,20230404T131100,0.273521
661,20230404T154600,0.326294
662,20230404T203041,0.092134
663,20230405T074400,0.132196
664,20230405T093100,0.212583
665,20230405T100515,0.153037
666,20230405T120300,0.166552
667,20230405T130910,0.378456
668,20230405T153000,0.142004
669,20230405T200500,0.290067
670,20230405T213000,0.216421
671,20230406T090619,0.163629
672,20230406T110000,0.19898
673,20230406T120647,0.396748
674,20230406T144900,-0.09214
675,20230406T145700,0.250628
676,20230406T162710,0.235166
677,20230406T215022,0.242274
678,20230407T090904,0.143409
679,20230407T130000,0.126634
680,20230407T135652,0.152324
681,20230410T053000,0.25011
682,20230410T092000,0.438474
683,20230410T141100,0.316127
684,20230410T144200,0.192425
685,20230410T181800,0.183506
686,20230410T213300,0.359575
687,20230411T131600,0.311608
688,20230411T143000,0.233894
689,20230411T152200,0.211537
690,20230411T182426,-0.097247
691,20230411T182500,0.233894
692,20230412T100000,0.117262
693,20230412T130000,0.435752
694,20230412T133038,0.239316
695,20230412T181900,0.209459
696,20230412T214519,0.198717
697,20230413T100800,0.090367
698,20230413T133006,0.317551
699,20230413T153000,0.279375
700,20230501T023938,0.144016
701,20230501T133007,0.304321
702,20230501T175400,0.1246
703,20230501T201000,0.312967
704,20230502T094444,0.02658
705,20230502T123000,0.389062
706,20230502T131212,0.223906
707,20230502T175900,-0.023747
708,20230502T200800,0.26966
709,20230502T200800,0.26966
710,20230503T120000,0.064524
711,20230503T142351,0.199027
712,20230503T163906,0.002352
713,20230503T192133,0.065349
714,20230504T103100,0.34178
715,20230504T123900,0.007355
716,20230504T130012,0.255431
717,20230504T144626,0.208876
718,20230504T152900,-0.149102
719,20230504T184631,0.068762
720,20230504T203000,0.506187
721,20230504T203010,0.489235
722,20230505T090000,0.004885
723,20230505T145200,-0.204679
724,20230505T152303,0.084559
725,20230506T120600,0.323976
726,20230507T093050,0.332799
727,20230507T134000,0.31175
728,20230508T080100,0.273162
729,20230508T094500,0.275893
730,20230508T100000,0.374009
731,20230508T104500,0.149565
732,20230508T123500,0.407173
733,20230508T130500,0.359073
734,20230508T130500,0.359073
735,20230509T070334,0.074059
736,20230509T104500,0.385073
737,20230509T144258,0.026706
738,20230509T154015,0.457271
739,20230510T130000,0.377043
740,20230511T093000,0.187957
741,20230511T135850,0.036265
742,20230511T135851,0.036265
743,20230511T174056,0.284259
744,20230512T150014,0.112617
745,20230512T185300,0.318128
746,20230512T191723,0.18262
747,20230512T211500,0.23421
748,20230513T024500,0.165894
749,20230515T013000,0.283586
750,20230601T195000,0.331065
751,20230602T114554,-0.029099
752,20230602T141500,0.306329
753,20230602T204635,0.163857
754,20230603T101200,0.188135
755,20230603T134500,0.232304
756,20230603T183000,0.056046
757,20230604T012205,0.140141
758,20230605T132647,0.390602
759,20230605T153200,0.175755
760,20230605T202952,0.163132
761,20230606T101921,0.344189
762,20230606T112628,0.08501
763,20230606T113000,0.396174
764,20230606T113000,0.386062
765,20230606T121000,0.295741
766,20230606T134410,-0.063063
767,20230607T060000,0.36018
768,20230607T073824,0.223543
769,20230607T075328,0.035904
770,20230607T113412,0.060869
771,20230607T125517,0.260468
772,20230607T134900,0.18955
773,20230607T163201,0.120812
774,20230607T183000,0.18078
775,20230607T185500,0.286386
776,20230608T070000,0.427532
777,20230608T101500,0.176541
778,20230608T101500,0.086067
779,20230608T122400,0.277025
780,20230608T122743,0.232052
781,20230608T130000,0.128637
782,20230608T132300,0.201645
783,20230608T180250,0.129604
784,20230608T180544,0.162405
785,20230608T210800,0.184391
786,20230609T061500,0.210282
787,20230609T102112,-0.081763
788,20230609T110200,0.441542
789,20230609T123000,0.255525
790,20230609T133110,0.219501
791,20230609T142600,0.287875
792,20230609T143453,-0.026273
793,20230609T143908,0.046537
794,20230609T173000,0.277209
795,20230610T032508,0.363347
796,20230610T052851,0.234406
797,20230611T133700,0.101577
798,20230612T070000,0.308286
799,20230612T093724,0.092707
800,20230701T000000,0.097272
801,20230702T100010,0.263916
802,20230702T154100,0.0854
803,20230703T041500,0.168967
804,20230703T070000,0.324162
805,20230703T120500,0.200795
806,20230703T132000,0.07328
807,20230703T144800,0.204686
808,20230703T160931,0.357901
809,20230703T193800,0.273895
810,20230704T123000,0.365816
811,20230704T153000,0.366937
812,20230704T183000,0.230747
813,20230705T011135,0.188268
814,20230705T023308,0.099559
815,20230705T042008,0.223813
816,20230705T085012,0.22151
817,20230705T104004,0.263111
818,20230705T110200,0.117837
819,20230705T133006,0.285445
820,20230705T144400,0.184481
821,20230705T214500,0.238235
822,20230706T124028,0.114193
823,20230706T173324,0.135312
824,20230706T190316,0.250638
825,20230707T014500,0.177483
826,20230707T040028,-0.01711
827,20230707T181645,0.267332
828,20230707T210621,0.262111
829,20230707T213000,0.126776
830,20230708T011500,0.092492
831,20230708T112500,0.238639
832,20230710T123605,-0.014542
833,20230710T123644,0.139804
834,20230710T142956,0.111785
835,20230710T154000,-0.016875
836,20230710T154400,0.203803
837,20230710T194000,0.272452
838,20230710T203400,0.353042
839,20230710T231500,0.365222
840,20230711T031500,0.154561
841,20230711T120000,0.503931
842,20230711T120800,0.559992
843,20230711T120807,0.364252
844,20230711T234500,0.149763
845,20230712T141500,0.245628
846,20230713T034500,0.205711
847,20230713T120000,0.339403
848,20230713T143000,0.400439
849,20230713T173511,0.092094
850,20230801T070000,0.367657
851,20230801T093000,0.20242
852,20230801T154518,0.267332
853,20230801T230000,0.193746
854,20230802T075448,0.246385
855,20230802T114500,0.188361
856,20230802T131617,0.043819
857,20230802T153421,0.20712
858,20230802T154400,0.285486
859,20230803T070000,0.378352
860,20230803T070000,0.373609
861,20230803T070000,0.358109
862,20230803T070000,0.267702
863,20230803T070000,0.417094
864,20230803T124500,0.420078
865,20230803T153800,0.075297
866,20230804T070000,0.280848
867,20230804T114600,0.234272
868,20230804T160000,0.171569
869,20230804T210032,0.235013
870,20230805T234101,-0.01207
871,20230806T090032,0.125323
872,20230806T110001,0.12596
873,20230806T132000,0.319235
874,20230807T080000,0.242597
875,20230807T120000,0.370145
876,20230807T130000,0.411808
877,20230807T142746,0.284897
878,20230807T155000,0.164916
879,20230807T201549,0.208531
880,20230808T063000,0.288857
881,20230808T121415,0.196947
882,20230808T123500,-0.22896
883,20230808T123600,0.318251
884,20230809T013000,0.219058
885,20230809T040301,0.158735
886,20230809T100000,0.228106
887,20230809T113000,0.2287
888,20230809T203000,0.276082
889,20230810T154700,0.237641
890,20230810T221500,0.199129
891,20230811T090000,0.235189
892,20230811T120013,0.3399
893,20230814T100000,0.345245
894,20230814T101600,0.041163
895,20230814T121500,0.217402
896,20230814T145650,0.272165
897,20230814T151500,0.262702
898,20230814T171524,0.151398
899,20230814T185918,0.236782
900,20230901T063000,0.337045
901,20230901T100900,0.143396
902,20230901T111700,0.276891
903,20230901T113300,0.141224
904,20230901T154011,0.489296
905,20230901T154900,0.335893
906,20230901T233000,0.217375
907,20230902T120000,0.189686
908,20230903T050000,0.290604
909,20230904T043610,0.32073
910,20230904T115500,0.289974
911,20230904T120800,0.043002
912,20230905T013000,0.227737
913,20230905T103000,0.286882
914,20230905T165300,0.36756
915,20230905T173035,0.144126
916,20230905T185732,0.212959
917,20230905T211400,-0.01696
918,20230906T110231,0.126304
919,20230906T114300,-0.01455
920,20230906T114800,-0.058547
921,20230907T111356,0.22809
922,20230907T133000,-0.026818
923,20230907T135500,0.305168
924,20230907T140500,0.290198
925,20230907T155500,0.026188
926,20230907T174357,0.206372
927,20230908T092507,0.250459
928,20230908T093500,0.205272
929,20230908T161025,0.216742
930,20230908T210538,-0.164509
931,20230909T011500,0.245942
932,20230909T080415,0.229332
933,20230909T100000,0.270146
934,20230911T071500,0.346584
935,20230911T151517,0.239316
936,20230911T154956,0.007266
937,20230911T181533,0.349552
938,20230911T203900,0.155064
939,20230911T223823,0.224738
940,20230912T024700,0.15498
941,20230912T094847,0.146308
942,20230912T113000,0.275385
943,20230912T125735,-0.13574
944,20230912T151500,0.251741
945,20230912T152500,0.220423
946,20230912T173000,0.316629
947,20230912T175500,0.290613
948,20230912T221000,-0.007271
949,20230913T090900,0.247462
950,20231001T071644,0.258728
951,20231002T011500,0.306379
952,20231002T013000,0.096275
953,20231002T033000,0.352707
954,20231002T033000,0.350653
955,20231002T130000,0.140486
956,20231003T133216,-0.06342
957,20231003T184554,0.201439
958,20231005T090200,0.135596
959,20231005T151000,0.252929
960,20231005T182700,-0.033604
961,20231005T201524,0.239316
962,20231006T033500,0.30367
963,20231006T070000,0.362575
964,20231006T083500,0.211107
965,20231006T092537,0.515279
966,20231006T125015,0.224254
967,20231006T150800,0.214437
968,20231006T173400,0.350964
969,20231006T180700,0.07752
970,20231007T134346,0.169928
971,20231008T053730,0.038283
972,20231008T095700,0.307932
973,20231008T223500,0.33446
974,20231009T070000,0.38899
975,20231009T083500,0.36218
976,20231009T115148,0.099725
977,20231009T153000,0.379576
978,20231009T160027,0.148694
979,20231010T114618,0.098728
980,20231010T140247,0.207801
981,20231010T141108,0.321581
982,20231011T125000,0.024323
983,20231011T150600,0.250545
984,20231011T153000,0.446589
985,20231011T231500,0.327571
